StockCode,Month,Quantity,TotalSales
71403,2011-09,15,44.25000000000001
71403,2011-10,2,5.9
71403,2011-11,16,47.20000000000001
71406C,2010-12,13,5.46
71406C,2011-01,4,1.68
71406C,2011-02,10,4.2
71406C,2011-03,3,1.26
71406C,2011-05,10,4.2
71406C,2011-06,3,1.26
71406C,2011-07,24,10.08
71406C,2011-08,10,4.2
71406C,2011-09,30,12.600000000000001
71406C,2011-10,5,2.1
71406C,2011-11,26,10.92
71459,2010-12,684,506.52
71459,2011-01,868,666.04
71459,2011-02,733,580.93
71459,2011-03,1048,815.92
71459,2011-04,1731,1346.55
71459,2011-05,2028,1574.04
71459,2011-06,1314,1042.02
71459,2011-07,1246,965.5
71459,2011-08,804,617.88
71459,2011-09,1092,809.64
71459,2011-10,457,363.49
71459,2011-11,852,671.52
71459,2011-12,84,71.4
71477,2010-12,630,1771.5
71477,2011-01,1,3.25
71477,2011-02,98,270.5
71477,2011-03,2,6.5
71477,2011-05,799,2238.75
71477,2011-06,1136,3175.0
71477,2011-07,576,1622.0
71477,2011-08,444,1263.0
71477,2011-09,599,1844.17
71477,2011-10,872,2640.76
71477,2011-11,1018,3605.34
71477,2011-12,477,1608.3500000000001
71495A,2011-04,48,17.28
71495A,2011-11,48,17.28
71495B,2010-12,12,5.04
71495B,2011-01,4,1.68
71495B,2011-04,48,17.28
71495B,2011-10,48,17.28
71495B,2011-11,48,17.28
71496A,2010-12,12,7.800000000000001
71496A,2011-04,48,25.44
71496A,2011-06,48,25.44
71496A,2011-10,5,2.6500000000000004
71496A,2011-11,1,0.53
71496B,2011-01,4,2.6
71496B,2011-10,8,4.24
71496B,2011-11,1,0.53
71510,2011-02,12,10.2
71510,2011-04,24,12.72
71510,2011-07,1,0.85
71510,2011-08,2,1.7
71510,2011-10,6,5.1
71510,2011-11,7,5.95
72024U,2011-04,48,10.08
72024U,2011-06,24,5.04
72051S,2010-12,4,1.68
72051S,2011-01,2,0.84
72051S,2011-03,34,14.28
72051S,2011-04,6,2.52
72122,2010-12,13,12.349999999999998
72122,2011-01,29,27.549999999999997
72122,2011-02,30,28.499999999999996
72122,2011-03,62,58.89999999999999
72122,2011-04,7,6.6499999999999995
72122,2011-05,15,14.249999999999998
72122,2011-06,3,2.8499999999999996
72122,2011-07,35,33.25
72122,2011-08,14,13.299999999999999
72122,2011-09,3,2.8499999999999996
72122,2011-10,19,18.049999999999997
72122,2011-11,53,50.349999999999994
72122,2011-12,9,8.549999999999999
72127,2010-12,66,82.5
72127,2011-01,4,5.0
72127,2011-03,4,5.0
72127,2011-04,2,2.5
72127,2011-05,6,7.5
72127,2011-06,1,1.25
72127,2011-07,37,46.25
72127,2011-09,20,25.0
72127,2011-10,2,2.5
72127,2011-11,26,30.6
72128,2010-12,14,11.899999999999999
72128,2011-01,3,2.55
72128,2011-03,55,39.19
72128,2011-04,6,5.1
72128,2011-05,18,15.299999999999999
72128,2011-06,2,1.7
72128,2011-07,31,26.349999999999998
72128,2011-09,4,3.4
72128,2011-10,38,24.74
72128,2011-11,18,15.299999999999999
72130,2010-12,63,36.63
72130,2011-01,1,0.65
72130,2011-02,36,19.080000000000002
72130,2011-03,36,19.080000000000002
72130,2011-04,28,18.200000000000003
72130,2011-06,1,0.65
72130,2011-08,14,9.100000000000001
72130,2011-09,5,3.25
72130,2011-10,2,1.3
72130,2011-11,29,18.85
72131,2010-12,15,29.249999999999996
72131,2011-02,6,11.7
72131,2011-03,1,1.95
72131,2011-04,2,3.9
72131,2011-05,1,1.95
72131,2011-08,2,3.9
72131,2011-09,2,3.9
72131,2011-10,101,168.14999999999998
72131,2011-11,7,13.649999999999999
72132,2010-12,14,27.299999999999997
72132,2011-01,2,3.9
72132,2011-07,1,1.95
72132,2011-08,2,3.9
72132,2011-09,1,1.95
72132,2011-11,8,15.6
72133,2010-12,6,7.5
72133,2011-01,4,5.0
72133,2011-02,3,3.75
72133,2011-03,5,6.25
72133,2011-05,2,2.5
72133,2011-09,4,5.0
72133,2011-10,3,3.75
72133,2011-11,6,7.5
72133,2011-12,6,7.5
72134,2011-01,2,1.7
72134,2011-02,48,20.16
72134,2011-03,4,3.4
72134,2011-05,2,1.7
72134,2011-08,2,1.7
72134,2011-09,2,1.7
72134,2011-10,38,16.82
72140E,2011-02,1,0.85
72140E,2011-03,8,6.8
72140E,2011-05,9,7.6499999999999995
72140E,2011-06,6,5.1
72140E,2011-10,7,5.949999999999999
72225C,2010-12,24,6.959999999999999
72225C,2011-01,24,6.959999999999999
72225C,2011-03,24,6.959999999999999
72225C,2011-04,96,20.16
72225C,2011-05,24,6.959999999999999
72225C,2011-07,72,20.879999999999995
72225C,2011-08,24,6.959999999999999
72225C,2011-09,168,41.04
72225C,2011-10,48,13.919999999999998
72225C,2011-11,96,27.839999999999996
72232,2010-12,206,39.14
72232,2011-01,66,12.54
72232,2011-02,1380,262.2
72232,2011-03,129,24.510000000000005
72232,2011-04,99,18.810000000000002
72232,2011-05,64,12.16
72232,2011-06,87,16.53
72232,2011-07,120,22.800000000000004
72232,2011-08,146,27.740000000000002
72232,2011-09,402,76.38000000000001
72232,2011-10,146,27.740000000000002
72232,2011-11,328,62.32
72232,2011-12,144,27.36
72349B,2010-12,181,321.06
72349B,2011-01,5,10.5
72349B,2011-02,91,161.57999999999998
72349B,2011-03,32,67.2
72349B,2011-04,5,10.5
72349B,2011-05,32,67.2
72349B,2011-06,3,6.300000000000001
72349B,2011-07,18,37.800000000000004
72349B,2011-08,79,146.22
72349B,2011-09,21,44.1
72349B,2011-10,80,148.32000000000002
72349B,2011-11,90,189.00000000000003
72349B,2011-12,52,109.2
72351A,2010-12,117,216.18
72351A,2011-01,115,211.98
72351A,2011-02,358,663.24
72351A,2011-03,91,191.10000000000002
72351A,2011-04,131,245.58
72351A,2011-05,132,247.68
72351A,2011-06,39,81.9
72351A,2011-07,20,42.0
72351A,2011-08,64,134.4
72351A,2011-09,71,149.10000000000002
72351A,2011-10,56,117.60000000000001
72351A,2011-11,35,73.5
72351A,2011-12,19,39.900000000000006
72351B,2010-12,474,847.8
72351B,2011-01,50,105.0
72351B,2011-02,377,703.14
72351B,2011-03,77,161.70000000000002
72351B,2011-04,133,238.3
72351B,2011-05,123,228.78
72351B,2011-06,134,251.88
72351B,2011-07,122,226.68
72351B,2011-08,173,322.3
72351B,2011-09,223,409.26
72351B,2011-10,74,155.4
72351B,2011-11,70,147.0
72351B,2011-12,30,63.00000000000001
72369A,2011-06,6,7.5
72369A,2011-10,18,22.5
72369A,2011-11,4,5.0
72586,2011-06,5,2.1
72586,2011-07,6,2.52
72586,2011-08,88,36.959999999999994
72586,2011-09,408,171.35999999999999
72586,2011-10,118,49.56
72586,2011-11,1,0.42
72598,2010-12,23,19.549999999999997
72598,2011-01,3,2.55
72598,2011-03,1,0.85
72598,2011-05,12,10.2
72598,2011-06,18,15.299999999999999
72598,2011-07,1,0.85
72598,2011-08,3,2.55
72598,2011-09,33,28.049999999999997
72598,2011-10,95,75.71
72598,2011-11,229,174.48999999999998
72598,2011-12,41,34.85
72709,2010-12,18,15.299999999999999
72709,2011-02,3,2.55
72709,2011-03,9,7.6499999999999995
72709,2011-04,9,7.6499999999999995
72709,2011-07,1,0.85
72709,2011-11,4,3.4
72741,2010-12,509,709.2499999999999
72741,2011-01,973,1252.45
72741,2011-02,187,271.15
72741,2011-03,189,274.04999999999995
72741,2011-04,396,523.8
72741,2011-05,288,388.79999999999995
72741,2011-06,145,203.04999999999998
72741,2011-07,695,906.9499999999999
72741,2011-08,207,285.75
72741,2011-09,611,806.75
72741,2011-10,639,868.9499999999999
72741,2011-11,863,1150.55
72741,2011-12,99,143.54999999999998
72760B,2010-12,19,189.04999999999998
72760B,2011-01,55,512.21
72760B,2011-02,19,189.04999999999998
72760B,2011-03,85,775.67
72760B,2011-04,22,218.89999999999998
72760B,2011-05,44,402.76
72760B,2011-06,8,79.6
72760B,2011-07,16,159.2
72760B,2011-08,30,275.14
72760B,2011-09,15,149.25
72760B,2011-10,32,318.4
72760B,2011-11,28,278.59999999999997
72760B,2011-12,13,129.35
72780,2010-12,16,13.6
72780,2011-01,12,10.2
72780,2011-02,16,13.6
72780,2011-04,5,4.25
72780,2011-05,3,2.55
72780,2011-06,7,5.949999999999999
72780,2011-07,5,4.25
72780,2011-08,12,10.2
72780,2011-09,24,20.4
72780,2011-10,18,15.299999999999999
72780,2011-11,13,11.049999999999999
72780,2011-12,6,5.1
72783,2011-11,12,25.200000000000003
72783,2011-12,4,8.4
72798C,2010-12,1,1.65
72798C,2011-01,2,3.3
72798C,2011-02,4,6.6
72799C,2011-01,1,2.95
72799C,2011-02,3,8.850000000000001
72799C,2011-05,1,2.95
72799C,2011-10,2,5.9
72799C,2011-11,15,44.25000000000001
72799C,2011-12,58,58.78
72799E,2010-12,38,112.10000000000002
72799E,2011-01,10,29.500000000000004
72799E,2011-03,1,2.95
72799E,2011-04,6,17.700000000000003
72799E,2011-05,13,38.35000000000001
72799E,2011-06,18,53.1
72799E,2011-08,12,35.400000000000006
72799E,2011-09,21,61.95000000000001
72799E,2011-10,39,115.05000000000001
72799E,2011-11,35,103.25000000000001
72799E,2011-12,201,158.79000000000002
72799F,2010-12,16,47.2
72799F,2011-01,2,5.9
72799F,2011-02,2,5.9
72799F,2011-03,24,61.199999999999996
72799F,2011-06,18,53.1
72799F,2011-08,12,35.400000000000006
72799F,2011-09,24,70.80000000000001
72799F,2011-10,14,41.300000000000004
72799F,2011-11,16,47.2
72800B,2010-12,14,35.699999999999996
72800B,2011-01,2,5.1
72800B,2011-02,1,2.55
72800B,2011-04,8,20.4
72800B,2011-05,3,7.6499999999999995
72800B,2011-06,2,5.1
72800B,2011-07,3,7.6499999999999995
72800B,2011-08,1,2.55
72800B,2011-09,9,22.95
72800B,2011-10,3,7.6499999999999995
72800B,2011-11,45,114.74999999999999
72800B,2011-12,49,38.71
72800C,2010-12,1,2.55
72800C,2011-01,9,22.95
72800C,2011-02,8,20.4
72800C,2011-04,2,5.1
72800C,2011-05,1,2.55
72800C,2011-06,14,35.699999999999996
72800C,2011-07,3,7.6499999999999995
72800C,2011-09,6,15.299999999999999
72800C,2011-10,4,10.2
72800C,2011-11,29,73.94999999999999
72800C,2011-12,49,38.71
72800D,2010-12,17,43.349999999999994
72800D,2011-01,2,5.1
72800D,2011-02,7,17.849999999999998
72800D,2011-04,19,48.449999999999996
72800D,2011-05,6,15.299999999999999
72800D,2011-06,2,5.1
72800D,2011-07,5,12.75
72800D,2011-08,4,10.2
72800D,2011-09,11,28.049999999999997
72800D,2011-10,3,7.6499999999999995
72800D,2011-11,10,25.5
72800E,2010-12,92,218.4
72800E,2011-01,8,20.4
72800E,2011-02,22,50.7
72800E,2011-03,3,7.6499999999999995
72800E,2011-04,8,20.4
72800E,2011-05,16,35.400000000000006
72800E,2011-06,37,78.15
72800E,2011-07,8,20.4
72800E,2011-08,15,38.25
72800E,2011-09,31,73.65
72800E,2011-10,51,119.25
72800E,2011-11,66,162.89999999999998
72800E,2011-12,96,75.84
72801C,2010-12,12,15.0
72801C,2011-01,15,18.75
72801C,2011-02,5,6.25
72801C,2011-03,12,15.0
72801C,2011-04,50,53.38
72801C,2011-08,24,30.0
72801C,2011-09,15,18.75
72801C,2011-10,2,2.5
72801C,2011-12,3,3.75
72801D,2010-12,12,15.0
72801D,2011-02,5,6.25
72801D,2011-03,13,16.25
72801D,2011-07,7,8.75
72801D,2011-09,11,13.75
72801D,2011-10,7,8.75
72801D,2011-12,3,3.75
72801G,2010-12,26,32.5
72801G,2011-01,1,1.25
72801G,2011-04,4,5.0
72801G,2011-05,1,1.25
72801G,2011-08,13,16.25
72801G,2011-09,1,1.25
72801G,2011-10,2,2.5
72801G,2011-11,7,8.75
72802A,2010-12,72,292.8
72802A,2011-01,49,197.69
72802A,2011-02,9,38.25
72802A,2011-03,54,211.01999999999998
72802A,2011-04,5,21.25
72802A,2011-05,6,25.5
72802A,2011-06,5,21.25
72802A,2011-07,20,79.72
72802A,2011-08,8,34.0
72802A,2011-09,13,59.29
72802A,2011-10,21,89.41
72802A,2011-11,36,137.16
72802A,2011-12,18,68.58
72802B,2010-12,45,191.25
72802B,2011-01,31,129.11
72802B,2011-02,15,63.75
72802B,2011-03,32,128.07999999999998
72802B,2011-04,11,46.75
72802B,2011-05,19,80.75
72802B,2011-06,16,68.0
72802B,2011-07,28,119.0
72802B,2011-08,27,114.75
72802B,2011-09,22,93.5
72802B,2011-10,557,540.25
72802B,2011-11,165,174.75
72802C,2010-12,96,400.08
72802C,2011-01,41,161.05
72802C,2011-02,28,119.0
72802C,2011-03,48,196.07999999999998
72802C,2011-04,6,25.5
72802C,2011-05,22,93.5
72802C,2011-06,14,59.5
72802C,2011-07,60,239.16
72802C,2011-08,37,157.25
72802C,2011-09,31,131.75
72802C,2011-10,800,731.5
72802C,2011-11,192,231.0
72803A,2010-12,8,34.0
72803A,2011-01,12,51.0
72803A,2011-02,20,85.0
72803A,2011-03,16,68.0
72803A,2011-04,17,72.25
72803A,2011-06,4,17.0
72803A,2011-07,8,34.0
72803A,2011-08,19,80.75
72803A,2011-09,4,17.0
72803A,2011-10,416,238.0
72803A,2011-11,6,25.5
72807A,2010-12,75,308.19
72807A,2011-01,36,149.48
72807A,2011-02,9,38.25
72807A,2011-03,16,68.0
72807A,2011-04,5,21.25
72807A,2011-05,52,221.0
72807A,2011-06,15,63.75
72807A,2011-07,15,63.75
72807A,2011-08,15,63.75
72807A,2011-09,11,46.75
72807A,2011-10,8,34.0
72807A,2011-11,83,328.11
72807B,2010-12,73,299.69
72807B,2011-01,37,150.21
72807B,2011-02,6,25.5
72807B,2011-03,26,110.5
72807B,2011-04,17,72.25
72807B,2011-05,39,165.75
72807B,2011-06,13,55.25
72807B,2011-07,13,55.25
72807B,2011-08,8,34.0
72807B,2011-09,21,89.25
72807B,2011-10,12,51.0
72807B,2011-11,85,334.85
72807C,2010-12,79,325.19
72807C,2011-01,59,238.43
72807C,2011-02,18,76.5
72807C,2011-03,42,178.5
72807C,2011-04,23,97.75
72807C,2011-05,35,148.75
72807C,2011-06,19,80.75
72807C,2011-07,66,269.94
72807C,2011-08,21,89.25
72807C,2011-09,29,123.25
72807C,2011-10,60,252.36
72807C,2011-11,218,847.3
72811,2011-04,24,30.0
72811,2011-07,6,8.94
72811,2011-08,3,4.47
72811,2011-11,14,20.86
72811,2011-12,2,2.98
72812,2011-05,6,12.600000000000001
72812,2011-06,6,12.600000000000001
72812,2011-10,5,20.65
72812,2011-12,1,4.13
72815,2011-01,2,7.5
72816,2010-12,116,135.88
72816,2011-09,229,235.14
72816,2011-10,482,471.49
72817,2010-12,51,63.75
72817,2011-07,1,1.25
72817,2011-08,12,15.0
72817,2011-09,194,197.66
72817,2011-10,426,369.3
72817,2011-11,364,314.44
72818,2010-12,99,79.47
72818,2011-07,1,0.85
72818,2011-09,427,187.87
72818,2011-10,1294,514.58
72819,2010-12,19,48.449999999999996
72819,2011-01,53,124.35
72819,2011-02,2,5.1
72819,2011-03,5,12.75
72819,2011-04,12,30.599999999999998
72819,2011-06,8,20.4
72819,2011-07,2,5.1
72819,2011-09,18,45.9
72819,2011-10,19,48.449999999999996
72819,2011-11,6,15.299999999999999
72819,2011-12,64,80.0
72821,2011-01,2,3.3
72821,2011-02,9,14.849999999999998
75011,2010-12,24,20.4
75011,2011-02,24,20.4
75011,2011-06,2,1.58
75011,2011-07,9,7.11
75011,2011-08,73,57.67
75011,2011-09,15,11.850000000000001
75011,2011-10,24,18.96
75011,2011-11,1,0.79
75013B,2010-12,10,16.5
75013B,2011-01,15,24.749999999999996
75049L,2011-01,29,36.25
75049L,2011-02,319,283.54999999999995
75049L,2011-03,992,856.0
75049L,2011-04,812,707.8
75049L,2011-05,1115,971.3499999999999
75049L,2011-06,400,384.79999999999995
75049L,2011-07,769,692.4499999999999
75049L,2011-08,1020,891.0
75049L,2011-09,430,422.29999999999995
75049L,2011-10,68,85.0
75049L,2011-11,853,759.05
75049L,2011-12,14,17.5
75131,2010-12,62,78.38
75131,2011-01,7,11.83
75131,2011-02,22,31.9
75131,2011-03,4,6.76
75131,2011-04,393,393.69
75172,2011-02,2,7.5
75172,2011-04,2,7.5
75172,2011-06,84,66.36
75172,2011-07,5,3.95
75178,2010-12,144,60.48
75178,2011-02,149,66.72999999999999
75178,2011-03,4,5.0
75178,2011-05,147,64.22999999999999
75178,2011-10,10,12.5
75178,2011-12,1,1.25
77079,2011-06,1,2.12
77101A,2010-12,14,17.5
77101A,2011-01,1,1.25
77101A,2011-02,337,361.97
77101A,2011-03,34,42.5
78033,2011-03,2,11.9
78033,2011-04,12,51.0
78033,2011-06,14,62.9
78033,2011-09,7,41.650000000000006
78033,2011-10,2,11.9
78034B,2010-12,1,1.95
78034B,2011-04,2,3.9
78034B,2011-07,3,5.85
78034B,2011-08,1,1.95
78034B,2011-10,1,1.95
78124,2010-12,6,16.5
78124,2011-05,48,60.0
78124,2011-06,1,1.25
78124,2011-07,58,72.5
78124,2011-09,28,35.0
78124,2011-10,27,33.75
78124,2011-11,23,28.75
79000,2010-12,447,322.35
79000,2011-01,444,315.0
79000,2011-02,387,300.15
79000,2011-03,432,338.4
79000,2011-04,228,165.0
79000,2011-05,490,358.9
79000,2011-06,552,378.0
79000,2011-07,108,91.8
79000,2011-08,708,481.8
79000,2011-09,12,10.2
79026B,2011-03,1,1.25
79026B,2011-04,18,7.02
79026B,2011-05,6,2.3400000000000003
79030D,2010-12,18,29.699999999999996
79030D,2011-03,12,19.799999999999997
79030D,2011-04,138,53.81999999999999
79030D,2011-05,96,37.44
79030D,2011-06,84,32.76
79030D,2011-07,66,25.74
79030D,2011-08,18,7.02
79030D,2011-09,12,4.68
79030D,2011-10,6,2.34
79030D,2011-11,12,4.68
79030G,2010-12,2,3.3
79030G,2011-01,12,19.799999999999997
79030G,2011-02,18,29.699999999999996
79030G,2011-03,30,49.49999999999999
79030G,2011-04,678,264.42
79030G,2011-05,594,231.66
79030G,2011-06,30,11.7
79051A,2010-12,8,5.2
79051A,2011-02,12,7.800000000000001
79051A,2011-03,96,56.64
79051A,2011-04,61,17.689999999999998
79051A,2011-05,6,1.7399999999999998
79051A,2011-06,236,68.44
79051A,2011-07,28,8.12
79051A,2011-08,144,41.76
79051A,2011-09,8,2.32
79051A,2011-10,24,6.959999999999999
79051A,2011-11,120,34.8
79051A,2011-12,48,13.919999999999998
79062D,2011-02,12,7.800000000000001
79062D,2011-07,28,8.12
79062D,2011-08,12,3.4799999999999995
79063C,2011-03,40,7.6
79063C,2011-05,100,18.0
79063C,2011-06,5,0.95
79063C,2011-07,52,9.879999999999999
79063C,2011-09,15,2.8499999999999996
79063C,2011-10,20,3.8
79063C,2011-11,2,0.38
79063C,2011-12,1,0.19
79063D,2011-02,100,18.0
79063D,2011-03,20,3.8
79063D,2011-07,54,10.26
79063D,2011-09,10,1.9
79063D,2011-10,1,0.19
79063D,2011-11,4,0.76
79066K,2010-12,45,38.25
79066K,2011-01,13,11.05
79066K,2011-02,71,60.349999999999994
79066K,2011-03,43,36.55
79066K,2011-04,39,33.15
79066K,2011-05,62,52.699999999999996
79066K,2011-06,27,22.95
79066K,2011-07,32,27.2
79066K,2011-08,54,45.9
79066K,2011-09,113,88.31
79066K,2011-10,20,18.56
79066K,2011-11,214,175.72
79066K,2011-12,6,7.4399999999999995
79067,2010-12,143,496.25
79071B,2011-01,5,14.75
79071B,2011-02,1,2.95
79071B,2011-03,6,17.7
79071B,2011-04,2,5.9
79071B,2011-05,4,11.8
79071B,2011-06,2,5.9
79144B,2010-12,6,2.52
79144B,2011-01,12,5.04
79144B,2011-06,6,2.52
79144B,2011-07,24,8.879999999999999
79144B,2011-08,17,7.14
79144B,2011-09,3,1.26
79144B,2011-10,30,11.399999999999999
79144B,2011-11,10,4.2
79144C,2011-04,2,0.84
79144C,2011-07,26,9.719999999999999
79144C,2011-08,6,2.52
79144C,2011-10,30,11.399999999999999
79149B,2010-12,1,0.42
79149B,2011-06,1,0.42
79149B,2011-08,1,0.42
79149B,2011-09,2,0.84
79149B,2011-11,12,5.04
79149B,2011-12,1,0.42
79151B,2010-12,1,0.42
79151B,2011-11,10,4.2
79157B,2011-10,3,2.55
79157B,2011-12,1,0.85
79157V,2011-10,3,2.55
79157V,2011-11,2,1.7
79160,2010-12,22,46.2
79160,2011-01,4,8.4
79160,2011-02,51,87.42
79160,2011-03,207,355.98
79160,2011-04,2,4.2
79160,2011-05,6,12.600000000000001
79160,2011-06,8,16.8
79160,2011-07,11,23.1
79160,2011-08,96,162.24
79160,2011-10,10,21.0
79160,2011-11,21,44.1
79160,2011-12,8,16.8
79161A,2011-11,2,5.9
79163,2010-12,20,33.0
79163,2011-02,4,6.6
79163,2011-03,48,18.72
79163,2011-04,300,117.0
79163,2011-05,300,117.0
79163,2011-06,405,157.95
79163,2011-07,228,88.91999999999999
79163,2011-08,192,74.88
79163,2011-09,20,7.8
79164,2010-12,24,39.599999999999994
79164,2011-02,2,3.3
79164,2011-03,60,38.519999999999996
79164,2011-04,630,245.70000000000002
79164,2011-05,930,362.70000000000005
79164,2011-06,2,0.78
79164,2011-10,6,2.34
79164,2011-11,18,7.0200000000000005
79190A,2010-12,22,9.24
79190A,2011-02,17,7.14
79190A,2011-03,3,1.26
79190A,2011-04,45,18.9
79190A,2011-05,5,2.1
79190A,2011-06,41,17.22
79190A,2011-07,13,5.46
79190A,2011-08,15,6.3
79190A,2011-09,54,22.68
79190A,2011-10,15,6.3
79190A,2011-11,80,33.6
79190A,2011-12,30,12.6
79190B,2010-12,23,9.66
79190B,2011-01,15,6.3
79190B,2011-02,38,15.959999999999999
79190B,2011-03,311,100.62
79190B,2011-04,54,22.68
79190B,2011-05,7,2.94
79190B,2011-06,1,0.42
79190B,2011-07,20,8.4
79190B,2011-08,30,12.6
79190B,2011-09,35,14.7
79190B,2011-10,6,2.52
79190B,2011-11,70,29.4
79190B,2011-12,45,18.9
79190D,2010-12,22,9.24
79190D,2011-02,21,8.82
79190D,2011-03,29,12.18
79190D,2011-04,30,12.6
79190D,2011-05,5,2.1
79190D,2011-06,16,6.720000000000001
79190D,2011-07,17,7.14
79190D,2011-08,15,6.3
79190D,2011-09,36,15.12
79190D,2011-10,1,0.42
79190D,2011-11,20,8.4
79190D,2011-12,15,6.3
79191B,2010-12,5,4.25
79191B,2011-01,25,21.25
79191B,2011-02,2,1.7
79191B,2011-03,5,4.25
79191B,2011-04,12,10.2
79191B,2011-05,3,2.55
79191B,2011-06,12,10.2
79191B,2011-07,12,10.2
79191B,2011-08,12,10.2
79191B,2011-09,12,10.2
79191B,2011-10,20,17.0
79191B,2011-11,20,17.0
79191B,2011-12,14,11.899999999999999
79191C,2010-12,2,1.7
79191C,2011-01,39,33.15
79191C,2011-02,42,35.699999999999996
79191C,2011-03,147,93.27
79191C,2011-04,36,30.599999999999998
79191C,2011-05,74,62.9
79191C,2011-06,158,102.62
79191C,2011-07,53,45.05
79191C,2011-08,185,125.57
79191C,2011-09,87,73.94999999999999
79191C,2011-10,48,40.8
79191C,2011-11,198,136.62
79191C,2011-12,36,30.599999999999998
79191D,2011-01,1,0.85
79191D,2011-02,12,10.2
79191D,2011-03,3,2.55
79191D,2011-10,1,0.85
79191D,2011-11,7,5.949999999999999
79191D,2011-12,1,0.85
79192A,2011-01,1,1.25
79192A,2011-02,2,2.5
79302M,2010-12,52,137.4
79302M,2011-01,9,26.550000000000004
79302M,2011-02,6,17.700000000000003
79302M,2011-03,31,83.45
79302M,2011-04,19,51.25
79302M,2011-06,3,8.850000000000001
79302M,2011-07,20,54.2
79302M,2011-08,3,8.850000000000001
79302M,2011-09,67,176.85
79302M,2011-10,49,130.95
79302M,2011-11,66,173.9
79302M,2011-12,30,80.5
79321,2010-12,1470,6199.34
79321,2011-01,1371,5747.57
79321,2011-02,619,3042.4500000000003
79321,2011-03,442,2275.1000000000004
79321,2011-04,8,46.0
79321,2011-05,405,2098.3500000000004
79321,2011-06,369,1948.95
79321,2011-07,811,3933.65
79321,2011-08,365,1849.15
79321,2011-09,642,3266.21
79321,2011-10,771,3970.4900000000002
79321,2011-11,1957,9792.83
79321,2011-12,420,2116.42
79323B,2011-02,8,54.0
79323P,2011-01,4,27.0
79329,2010-12,6,9.899999999999999
79329,2011-04,6,2.2800000000000002
79331,2011-02,6,9.899999999999999
79331,2011-04,20,7.6000000000000005
79336,2011-07,6,2.2800000000000002
79336,2011-08,24,9.120000000000001
79336,2011-09,6,2.2800000000000002
79337,2010-12,6,9.899999999999999
79337,2011-01,48,18.240000000000002
79337,2011-02,198,82.86000000000001
79337,2011-03,96,36.480000000000004
79337,2011-04,6,2.2800000000000002
79337,2011-05,288,109.44
79337,2011-06,1,0.38
79337,2011-07,1,0.38
79403,2010-12,1,0.85
79403,2011-02,14,11.899999999999999
79403,2011-03,22,18.7
79403,2011-04,3,2.55
79403,2011-06,12,10.2
79403,2011-07,12,10.2
79403,2011-08,12,10.2
79403,2011-10,12,10.2
79403,2011-12,1,0.85
79406,2011-02,6,1.32
79406,2011-04,24,5.28
79406,2011-06,72,15.84
79406,2011-07,5,1.1
79406,2011-08,9,1.98
79406,2011-11,24,5.28
81950B,2011-07,113,32.769999999999996
81950B,2011-08,4,1.16
81950V,2010-12,1,0.85
81950V,2011-01,1,0.85
81950V,2011-03,3,2.55
81950V,2011-07,16,4.64
81952B,2011-07,200,38.0
81952V,2011-07,271,51.489999999999995
81952V,2011-08,34,6.46
81952V,2011-09,43,8.17
81952V,2011-10,9,1.7100000000000002
81952V,2011-11,10,1.9000000000000001
81953B,2011-07,11,2.09
81953P,2011-07,28,5.32
82001S,2010-12,135,463.05
82001S,2011-01,144,492.48
82001S,2011-02,40,141.36
82001S,2011-03,72,244.07999999999998
82001S,2011-04,121,419.19
82001S,2011-05,105,367.83000000000004
82001S,2011-06,289,988.71
82001S,2011-07,38,133.86
82001S,2011-08,108,370.44
82001S,2011-09,67,233.97
82001S,2011-10,114,409.0
82001S,2011-11,269,933.48
82001S,2011-12,6,33.629999999999995
82011A,2010-12,2,7.5
82011A,2011-02,2,7.5
82011A,2011-03,4,15.0
82011A,2011-06,3,11.25
82011A,2011-08,2,7.5
82011A,2011-09,1,3.75
82011A,2011-11,2,7.5
82011B,2010-12,1,3.75
82011B,2011-03,7,26.25
82011B,2011-04,3,11.25
82011B,2011-05,1,3.75
82011B,2011-07,1,3.75
82011B,2011-08,2,7.5
82011B,2011-09,2,7.5
82011B,2011-10,12,38.6
82011B,2011-11,12,37.0
82011C,2010-12,3,11.25
82011C,2011-02,3,11.25
82011C,2011-03,5,18.75
82011C,2011-04,5,18.75
82011C,2011-08,4,15.0
82011C,2011-09,2,7.5
82011C,2011-10,17,52.550000000000004
82011C,2011-11,12,37.0
82095,2011-02,3,22.950000000000003
82095,2011-03,4,30.6
82482,2010-12,511,1213.95
82482,2011-01,339,799.65
82482,2011-02,432,1004.4
82482,2011-03,635,1489.65
82482,2011-04,467,1126.05
82482,2011-05,860,2005.08
82482,2011-06,634,1522.6499999999999
82482,2011-07,859,1932.87
82482,2011-08,660,1547.46
82482,2011-09,946,2348.66
82482,2011-10,766,1980.0200000000002
82482,2011-11,1041,2656.67
82482,2011-12,126,374.54
82483,2010-12,335,1789.25
82483,2011-01,128,729.6
82483,2011-02,167,1002.6500000000001
82483,2011-03,199,1271.05
82483,2011-04,106,687.7
82483,2011-06,272,1690.16
82483,2011-07,123,822.85
82483,2011-08,188,1226.6000000000001
82483,2011-09,204,1359.3400000000001
82483,2011-10,190,1278.04
82483,2011-11,319,2108.9500000000003
82483,2011-12,110,723.6800000000001
82484,2010-12,1335,6685.23
82484,2011-01,336,1953.8999999999999
